chat_id,assume_payment,negotiate
7ASwzHM,0,N/A
gDC80OjgWv,0,N/A
cGZF8eB,0,N/A
0x68mkS,1,0
2TwUJe5,0,N/A
341M4G9,0,N/A
WxMOg1J,1,0
0cW2vxZ,0,N/A
c01S2trVLp,1,0
u3eVf71,0,N/A
Oe6EeaI,1,1
11Z1aCL,0,N/A
04UdqoiQgZ,0,N/A
aYpP9Q3,0,N/A
j0Y3pbJ,0,N/A
5z5wKFL,0,N/A
T8NY4o2,1,N/A
VqZo05n14Z,1,0
gR6tV1J,1,N/A
89yCgU6,1,N/A
LR94IZX,1,0
6y3f5fvcMl,1,N/A
M9n73k3,0,N/A
15gdGpW,0,N/A
6A1U9oz5kP,1,0
1WTiWP8,0,N/A
a61NyOL,0,N/A
82S3jEbxV4,1,1
acG2q1f3F7,0,N/A
c9K9Vox0Ja,0,N/A
d5PEg4gWXX,1,1
641cnc2,0,N/A
uNIp86G,0,N/A
83dfK47,1,0
p1bniKwwLH,1,0
29KK8k7,1,N/A
bu9FlL0,1,N/A
15Wjma8,0,N/A
Iau5j83,0,N/A
F368aSaTkN,0,N/A
8Fboh60,0,N/A
V1k734E,0,N/A
8x2Zcl6,0,N/A
NvWu9n6,1,N/A
3ek6IAS,1,1
Z8PbZ9Q,1,1
s35ljjsnUd,1,0
379w4Ul0Xf,0,N/A
36irEjpTYM,0,N/A
L3j8KUL,0,N/A
UpYvP9vX1O,0,N/A
WzmKr6x920,0,N/A
nJ68xOB,0,N/A
mBLNfpD,0,N/A
h136GAl8jZ,0,N/A
6m578z4,0,N/A
peX7R2bz3Z,0,N/A
w4P1a24,0,N/A
ZKa9aEI,1,0
PO3ypW3,0,N/A
B5pvgPT,1,1
p2qOlS9,1,0
DN74056,0,N/A
ib6s76D,0,N/A
htsFTn3,1,0
5lE2pSN,0,N/A
xKgpa2B,1,0
vaW9bZK,1,N/A
PMhL3d1,0,N/A
uc0Yd0O,0,N/A
iYFX9qs2K2,1,N/A
8p5N36fy5s,1,0
U0yYLzoQGr,1,1
zU7w5P4,1,0
CbKV7IwkL8,1,N/A
GO04pVxa97,1,1
0K75728,1,1
jFKCBEL,1,1
4daUpoO,1,0
Lhu3PrY,1,N/A
3E3HYeL,1,0
577wQuE,0,N/A
g5J618H,0,N/A
T79ZA5c2G9,1,1
81qy7Nk7hG,0,N/A
H9r03ck85K,0,N/A
037G23Q,0,N/A
y591L74,1,N/A
1m5QXJZ,1,1
4fmX4Nf6FZ,0,N/A
70XIHxscw5,0,N/A
6mZpZf3,0,N/A
5Gyq34H,1,N/A
el3ZAMB,1,0
e6Bh7R9,0,N/A
96h1GrN,0,N/A
I2rmw34,1,0
SasdsBgI0Y,1,1
B3Hj8OB,1,1
3C8yn3I,0,N/A
w6309LN,0,N/A
MjS40AuTU0,1,0
mA4IZs1,0,N/A
edpWw2P,0,N/A
6BeAv73,0,N/A
BO46uge8Do,1,1
T90848N,1,1
D13ct0c3K3,1,0
m823JukEhX,1,0
NP71Dh6,0,N/A
q6273XQ,0,N/A
g8yA646,0,N/A
2Mc6yIS,0,N/A
s2Ged9H,1,N/A
7yl90dH,1,1
922zx7yzZ1,0,N/A
g9PcuCqlTd,0,N/A
5Wk1qs4,0,N/A
adv8Y78,0,N/A
eC6n7XY,0,N/A
uZ9J330,1,N/A
0J5oxCH,0,N/A
o47u14z2uF,1,N/A
SDaqle5,0,N/A
02MSH1ec53,0,N/A
8t7ME75,1,N/A
v23NmLL,1,0
Ub9Iby4,1,N/A
5s0125uz7z,0,N/A
045ET1F,0,N/A
4jVHrUaP9X,1,N/A
eiVl8wJ,1,0
Wa7Yuq1,1,1
UB90bcQ,1,1
t21NNFG,0,N/A
Vj7Xeq2,1,0
0846i48,1,0
sLjh9U7,0,N/A
Y4sAqUI,1,1
vWfEW0L,1,1
W59t5L3,0,N/A
WvNj9NF,1,0
EM7eB2P,1,1
ZZ4suZZ,0,N/A
sGc1KYM,0,N/A
07Nq34R,1,1
9cUq890,1,0
39XZP91,0,N/A
An6F4o0,0,N/A
WA232i3,0,N/A
a6QTHWF,1,N/A
xI8OuZlV9Q,1,N/A
WY1x2ED,1,0
Aknh2IG,0,N/A
3s6MEX7,0,N/A
60Wm5H5,1,0
K6j5h2G,0,N/A
5j32rBH,0,N/A
9rY0RTu6Bc,1,0
lZA23Tu3o2,0,N/A
6ZWT5yX,1,1
Z95E2hj1X8,1,0
h2CkF8uXy2,1,N/A
9TA689f257,0,N/A
X720GpS,1,1
YQj4HqM,0,N/A
X7Znj4E,0,N/A
6J42d72,0,N/A
0rW0DnxzJ8,0,N/A
4kYbo5G,0,N/A
yIgcD8R,1,0
0Q9Oo3T,0,N/A
FTEV30t2TO,0,N/A
lXAK3lN,0,N/A
Lkps5vZ,1,N/A
9n31y7buG8,1,N/A
7pT9vJ7,1,0
R9WZjaa78I,0,N/A
ZLow0ew37Y,0,N/A
UuT2gE6,1,0
IU90LT5,1,N/A
s7g6rvO,1,N/A
1Re5lKU,1,0
Kale49U,0,N/A
0ot1lZH,0,N/A
b49YqQ9,1,0
t7nDu8tsP0,0,N/A
n6R6A7e3mo,0,N/A
4ps41Ct94W,1,0
SUWw5wcEpz,1,1
g96up7r7HX,0,N/A
tjx6z1X,1,N/A
AAaUYpekQ1,1,0
5UQjblop1b,0,N/A
41v9zh9,1,0
790FvNA,1,0
03L7N0vQ1s,1,1
39F1P32,0,N/A
L8o459moNT,0,N/A
73dkea3,0,N/A
4Djz34F,0,N/A
2RO5z07,0,N/A
M94VykT,1,1
6F98fS5,0,N/A
Ika1R1hkS4,0,N/A
76VkBw0,0,N/A
HzCF222,1,1
056JooS,0,N/A
lLhtqTc0js,0,N/A
9mqgT8G,1,0
iV5R4T6,0,N/A
ohGK04aKIW,0,N/A
O2Vpn60,0,N/A
D11jw7S,0,N/A
XF3u2MK,0,N/A
QCa17R8,1,1
07Ik8iU,0,N/A
O2e1Tph3K4,0,N/A
q3wPn0J,0,N/A
N76BqEn693,1,1
mxe9kNeYU9,0,N/A
FrdrwvC,1,0
won7400,0,N/A
A33Fc9N,1,N/A
415uEHvhsL,1,0
3OwJHqU,0,N/A
N7YHlHE,1,0
ciIzl84,1,1
3baLxjL,0,N/A
5NBvJZrOpi,1,0
g1cjXPb3VJ,1,0
8GMSoGT,1,0
jjVU0sjJZi,0,N/A
MT3741sgUq,0,N/A
C306l0B,1,1
pmE667X,1,N/A
7u3p90ylUh,1,0
FR85rj8,0,N/A
514nHmX,0,N/A
bL76PFS,1,0
vWJ42wa8Xz,1,0
Ic0G3Pb9Gw,0,N/A
5AA8JIG,1,0
Afu4wuB,0,N/A
HB1o2lbW6v,1,1
234GUEM,0,N/A
UwiW160,0,N/A
X8Q342M,1,0
76k0878,0,N/A
0hprbv5,0,N/A
D9XB2gjQGt,0,N/A
Khrqu97,0,N/A
kmWOx6gkse,0,N/A
CAamu7Q,1,1
XjE9aeP,1,0
G29n41zk1u,0,N/A
1cp73OX,1,N/A
cstCYNH,0,N/A
f03SwAF,1,1
0YAzyBS,1,0
44UUUuM,1,N/A
yj98W2kg3b,0,N/A
wqEy972,0,N/A
cBvYQouC4s,0,N/A
kKz4eokf0O,0,N/A
AAfT7J1,0,N/A
xD2XpED,1,N/A
I6yyiywjdb,0,N/A
a2Qv0SL,0,N/A
4ivAQG1,1,0
EbKsE37,0,N/A
D1tPjcD,1,1
72c4d9J,0,N/A
5SHqv1Z,1,1
6YuUrn6,1,0
SAp487N,0,N/A
5G13fIO,0,N/A
K1kyMZee18,1,0
h6498d5,1,0
60m78dgFD3,0,N/A
5K6NaLN,0,N/A
50y3Zy2,1,0
T7G280bI8p,0,N/A
5N5QCd4,0,N/A
p325rOuhVr,0,N/A
JZU5B2R,0,N/A
97y6pOH,1,0
x143L6w20O,1,1
31mW91lUYi,0,N/A
nC07LI6,1,1
tMaGwsF,1,0
x58gx35,0,N/A
25179z8,0,N/A
rYr3RCr1ri,1,1
800xRwpSI3,1,1
ft2w0pM,1,0
jaYqx9J,0,N/A
IwKm0A9,0,N/A
3X78RLC,1,1
sbIDp17,1,1
4zM7IJtJqR,1,0
E5U0Zj6,0,N/A
H7d6xkS,0,N/A
fI35DR5,1,0
1ZNEPh4,0,N/A
Q743G99,1,N/A
8H5LHN8,0,N/A
xFvhrDI,0,N/A
m0igcvT,0,N/A
0N8Vtz6,1,0
P4ogANasin,0,N/A
38E9k6z88n,0,N/A
vchoqhi7Wr,1,0
4TMyi99,1,N/A
b1BR48S,0,N/A
M122xCQ,1,1
i0j92MQ,0,N/A
5PVj5evpx5,1,N/A
Qdmh6vu7tJ,1,1
CfFmB60,1,1
052LO63,1,1
584WA9xY0g,1,0
L28v689,0,N/A
X37XIGK,1,0
I5yV8RkDWD,1,0
wh7156P,0,N/A
e5YPc3E,0,N/A
gLU8mtO,0,N/A
9Kj46wX,0,N/A
z1cb4m8,1,0
eY6hvRI,1,0
4NjK3u7,1,1
3c28uR4,1,1
b6tbjTW,1,1
AY88860,0,N/A
V5yedIt7AV,0,N/A
1viOZwdfdX,0,N/A
N95LC1xxm6,0,N/A
bUwJzu9,1,1
3y69vPylBU,0,N/A
vxNr89z3o6,1,N/A
7QWaG96,1,0
O21LVD0,0,N/A
C403vndx0R,1,N/A
16g7Do5,0,N/A
AvsbbpN,0,N/A
B8JHYkK,1,0
LDvM488,1,N/A
apFDuk4,0,N/A
47z5pk8,0,N/A
i7F913oL1W,1,0
IR6ioyY,0,N/A
vz90a7O,1,1
VZ8ZlcY,0,N/A
FA6y12Y,1,N/A
zMO5s4L,0,N/A
030AyL1,0,N/A
M9UgF0G,0,N/A
rEQ1566,1,0
luZ4OQS,1,0
W2PGJfH,0,N/A
j88Z8A7,1,0
64XginO,1,1
J8Rr7QE,0,N/A
g4L74kZ,0,N/A
5rNC9sk6za,0,N/A
sauuyRW,0,N/A
NUzTJ3N,0,N/A
GqdTh24,1,0
N64X8yQ,1,0
09XO6Dhj5t,1,0
xSwwE58,0,N/A
1H2Yeh4,1,0
tP7OlsQ,0,N/A
8Z1W96T,0,N/A
P8LPXVU,0,N/A
nuFcK8V,1,0
4DA5FsyNe1,1,1
V0qbj64,1,N/A
9IJF7M2,1,0
j64PK3Y,0,N/A
Ba2o219,0,N/A
18R4NXlCBu,0,N/A
Nk72HK2,0,N/A
7p7MuwW,0,N/A
YPUaz1L,0,N/A
2ex17Z4,0,N/A
hk7a1J0,0,N/A
aekRy34,1,0
GUUTJCV,0,N/A
58NXxX7,1,N/A
MKf9xm9,1,1
FJizavnO1k,1,N/A
6yr17Y3,0,N/A
K3ePUToZFT,1,1
C8p4YxQ,0,N/A
SoM00OF,0,N/A
4iSoQn4,1,1
JvF8aSy4HY,0,N/A
GV7WqkV,0,N/A
383f4kG,0,N/A
K76Vq2o13y,1,0
8LAr0A4,0,N/A
NAGMQS1,0,N/A
7u4Usq0,1,N/A
QsYbHoqmYV,0,N/A
d9tQth5,0,N/A
AKY7aLkJ2I,0,N/A
y5Y6EM6,1,N/A
Q26g73pm4C,1,1
wu26Q3V,1,1
JlJ2mCL,0,N/A
JP7lQ2sB5y,0,N/A
Sh2QZalldK,1,1
n9p0Tp9,0,N/A
4kGDI4K,1,0
MMkrWF3,0,N/A
1Zmt455,0,N/A
Fq3ZV08,1,N/A
6fok9GR,0,N/A
2401bn6,0,N/A
mDu58P4,1,N/A
D9BV357,1,1
6yEhGTr31k,0,N/A
11I72bxF15,0,N/A
6PW46XjLn9,1,0
AZkJ7tD,1,1
gIXhX5sOYj,0,N/A
TOvx0D8,1,0
nTehy6W,1,0
kNntDvv3EB,1,N/A
wu4qOhcryl,0,N/A
PKml698,1,1
Z6pB85pLay,0,N/A
p0SK1J5,0,N/A
pVGGBNE,1,1
7Gn4598,0,N/A
Hz3oJM5,0,N/A
8q5J4Gq4o7,1,0
n5LUQBH,0,N/A
3dK04HkEYM,0,N/A
cfgI5IfJ42,0,N/A
775xT11,0,N/A
4nyNi4yXgl,0,N/A
Sd67IJ5,0,N/A
wdC788zmTg,0,N/A
U57elW9,0,N/A
rqPbE4F,1,1
Hi90944,0,N/A
fAt07AQ,1,0
B10mb12,0,N/A
68e590E,1,1
xW9vez0,1,N/A
KuK3r7U,1,0
YVXGcQ7,1,N/A
Rn478V8,1,1
3737U9f53Q,1,1
ahF20SE,0,N/A
1hdhjX5,1,1
mOJ1xLM,0,N/A
0so7FI5,0,N/A
Q0igI9wH12,0,N/A
YfRN87ed62,0,N/A
3RLCSczEk1,1,0
rYeNeMinVr,1,1
m5X3Tt4,1,1
d9g4c82,1,N/A
ShZSJuI,1,1
etmF65qY27,0,N/A
305a9P8,1,0
rhxNsOY,0,N/A
17ie2To5Qy,0,N/A
9pTc7k2,0,N/A
5kgHT51,1,1
37d1ljA,0,N/A
nm49c4L,0,N/A
s4brlr2,0,N/A
Lnhq3khkbH,1,1
5vd8x9hWZ6,1,1
hrimniX,0,N/A
47osCkK,1,0
P57N0R8,1,N/A
NvNNSYwH01,1,1
u4JT1nJ,1,0
u0WdNfI,1,0
yb42vZU,0,N/A
BlXTO8D,1,1
i56naj7,1,0
1Jc41iZ,1,1
j4g93lG,0,N/A
lhr5ghl8z4,1,0
B9lbBn6,1,0
horrlPpJJL,0,N/A
52ewpXX,0,N/A
eV7jM9O,0,N/A
6iEno8F,1,0
KBvj7uN,1,0
81JH8V6,1,1
VkyHT1U,1,0
QUimM02,1,1
Oi314d3,0,N/A
64zlPtE,1,1
qB2lOfnZ94,0,N/A
FfAecS3,0,N/A
7p95265,0,N/A
x2AL86K,0,N/A
x91N3I0,0,N/A
PGdu8tc138,0,N/A
6889WOE,1,1
afC5fq9,1,1
1wxmugV,1,1
qWOB1zY,0,N/A
10QvgrjhNi,1,N/A
zR7zXgndi3,1,0
FiNS0Zhu69,0,N/A
FgOMr06,0,N/A
G3u70N6,1,0
0Yd56oR,0,N/A
h34Ecy1,0,N/A
7APcu48,0,N/A
U4p54iY,0,N/A
GmW7xyW,1,0
GJW0J74,1,0
UB77EPV,0,N/A
52HqusG,1,1
y5QJF76,1,1
Msm1asG,0,N/A
KMQvNr9,0,N/A
9LBBEXw5o7,0,N/A
87zpu2pt9d,1,1
OOs0zNv2d1,1,N/A
H4mRuk2,1,1
66xaO7a8VJ,1,N/A
XypV9IK,0,N/A
Q1UpIaW,0,N/A
n304i0Z,1,N/A
8uDCLO8,1,N/A
ClmAD1F,1,1
W8UhzB6,1,1
F3PdGsT,1,1
479QD23,0,N/A
alJiVk2,0,N/A
srf2Tvq2a5,0,N/A
3x9gX53,1,N/A
4ZZ66az5V6,1,0
x0jbCYp473,0,N/A
MZ0QsFbb51,1,1
flSHJfjZOV,1,0
OW896ByVc9,1,0
8XDXOma3hd,1,1
6jIWbg1,1,1
v799svhJ6n,0,N/A
mVCb09L,0,N/A
9qGe6TzXUk,1,0
40e0VMN,1,0
VVRYL30,0,N/A
Ptf2ht3,0,N/A
F54y7tadW6,0,N/A
5A78OXO,1,N/A
gCxiex6,0,N/A
D7Syr2S,0,N/A
0rR6i3E,0,N/A
3nM198yN3E,1,0
8O66W24,1,0
9pCeBzM,1,N/A
I4JLOt8,0,N/A
wVNMb58,0,N/A
QsT4yOtU1U,1,0
8F22L7x89h,0,N/A
BWG70gP,1,1
iyqbaFU,1,1
me53oHfjzC,0,N/A
34i62c6,1,1
ByJ6k81,1,0
l79MfjmwFi,1,1
uSU1213,0,N/A
pm8F5qP,1,N/A
A53bV6V,1,1
G7eLMn6,1,1
Oe98k4L,0,N/A
se3P3YH,1,0
a7dg6m0,0,N/A
H0oF2tO,0,N/A
R9gd1TaKGg,1,N/A
iHd6m2bxx5,0,N/A
Kf9i17w81P,0,N/A
Qkhzer2,1,0
RFF826M,1,1
LbxyKP3,0,N/A
ALO8syX,1,N/A
NX37f67,0,N/A
MN4QAyS,1,0
h0ddJ4L,0,N/A
F6A39eL,1,1
FM9BuUY,1,1
lDqx2RP,1,0
Hzu9Fh7,0,N/A
1U03yhK,0,N/A
f68o8tpx9Q,0,N/A
l6s4R8V,0,N/A
99PYhba3r3,1,0
vP03U7K,1,0
723UKW1,1,1
V4A6HnZ,0,N/A
sMO1Pi2,0,N/A
Ck35lvY,1,N/A
S973i1L,0,N/A
0UdQJ4C,0,N/A
tAJp6sU,1,N/A
ja6w073,0,N/A
b5a1io2,0,N/A
o923mn7,1,N/A
04rHdYqD71,1,1
gjUm7hX,1,0
X2mw79sgf9,0,N/A
5G1ryr3,0,N/A
99G19W6,1,N/A
B7Rfu7G,1,0
L3Q2xszI1D,0,N/A
542jjzU,0,N/A
4x011J9,0,N/A
4W2Yb0sdUt,0,N/A
qj98yzfkcW,1,0
WXZV560,1,0
fDWPYkE,1,0
8WwS4il8r6,1,0
C2bFBlwDEg,1,N/A
TK8R517,1,0
OrOt7mb89y,1,0
VtZ40wW,1,0
XxNR23R,1,1
Hr94BWL,0,N/A
01SLFEl8ZN,1,0
dv3hr44,0,N/A
VepDaTh8a3,1,1
Ba0242zu98,0,N/A
W1dArW7,0,N/A
z5LWH41,0,N/A
EEcFq08,1,0
s77s8eR,0,N/A
9T35rpP,0,N/A
0q54M46,1,0
TCmBI4U,1,1
zH4U5xvz0u,1,0
lM7ZyzB,1,0
r21j4wW,1,0
O3tkiQI,0,N/A
eHjx384,0,N/A
fXun2D6,1,N/A
9m1U170,1,N/A
0GSVxV4,0,N/A
WMxUEWzbZ5,1,0
6HC7w4jgHz,1,1
LOr23uw7v7,1,0
YQ5Dz61,0,N/A
e2f1CI4,1,N/A
85Nr9s7,0,N/A
45rxXm5,1,1
7M3m8UeHMX,1,N/A
Qljp15nc5R,1,0
buLyB56,1,N/A
pQsUcrU,0,N/A
B53F40hoE8,0,N/A
qGqrS3dz41,1,N/A
IrB568zCXd,1,0
1p6dS59,0,N/A
Ia62x6R,1,N/A
n9oNRazWy6,1,1
Dx7RzC5,1,N/A
b29WH4rj75,0,N/A
889fRUH,0,N/A
6WR89sJ,0,N/A
9RZN8JS,1,0
bSWNZm9,0,N/A
z80Y7j1,0,N/A
tuS785rbvv,0,N/A
k8bm3n1,0,N/A
OB5pNDK,0,N/A
luIrg5obop,0,N/A
dcxH8Mg1br,1,0
aSU36lj07H,1,N/A
C843EJzmsZ,0,N/A
GVgZ5y2,1,0
X2dkvR4,0,N/A
39tt766,0,N/A
7p73YhC,1,1
83FWCEC,1,0
637p47N,0,N/A
fTKn5Mg30d,1,1
u6PGa6F,1,N/A
s5OxAtj7g4,1,1
mfc9QJ9,1,1
SZ6lRI3,0,N/A
ZnCeBQH,1,0
a7rI70D,0,N/A
Z034o7qOJN,0,N/A
p3bUi1cpZq,1,0
W56201zc6Y,1,N/A
VyLMF0vbj7,0,N/A
WCs9eS1,1,1
FzRn2MxA5x,0,N/A
C5pYkwtJ9a,1,N/A
4GfC491,0,N/A
UWB8yp7,0,N/A
211Qk75,1,1
1R1evPI,1,0
jfQOBkZ,1,N/A
JSRG1fG,1,1
35lRhg8,1,1
077CQX2,1,N/A
SjRb6UthbC,0,N/A
7C0n1w6,1,0
0mq63UP,0,N/A
ccshaN4,0,N/A
A0l47KH,0,N/A
u25OlG0,0,N/A
cP05q31,1,0
w0fP207,1,0
ixnrVR7,1,0
i29LSlK,0,N/A
waM23y3,1,0
p4OG09R,0,N/A
X1GpMwt3fZ,0,N/A
l3AH5kT,0,N/A
amTUYN8,0,N/A
dn7462K,0,N/A
bL9suz1,0,N/A
X9trl39,1,1
fG9XH1P,0,N/A
t9K2vvE,0,N/A
z1YA9IN,0,N/A
8J02lAf8pv,1,0
7Z1E54pa92,1,N/A
2A78Hwj16z,1,0
Q7232wj141,0,N/A
YjJ5JW7,0,N/A
43q53vS,0,N/A
U8Lx70M,0,N/A
SgyE11I,0,N/A
BQr4V9ipka,0,N/A
a0B47XeZS5,0,N/A
4qNdK2A,1,0
hBHvA9X,1,1
TvMTF4R,0,N/A
mTer18I,1,1
s95T8Cb53K,1,0
CdPa712,1,0
YDzA83V,0,N/A
vqDSvVk5mq,1,0
0lyl3s0,0,N/A
32P6O3agNT,0,N/A
6iF8S6xN2K,1,0
9Ycjp56,0,N/A
pCEZ3hA,1,N/A
3aUL32hzr2,1,1
l25nUN1,0,N/A
yDYSFHdgCQ,0,N/A
lYvNhw4,0,N/A
1x5z582,0,N/A
g780V2Z,0,N/A
75S80XB,0,N/A
RjwrZ2i2l4,1,0
57i5Qnm649,0,N/A
FJJT539,0,N/A
p70DFPvQOE,1,0
PFFGJ91,1,0
yM86WSxYp1,0,N/A
00Be2jnr6i,1,0
1pl9ppvAZ0,1,0
3TS4bpI,1,1
G369vOF,0,N/A
k76tSE2,0,N/A
82I8b3N,1,N/A
6rA56XU,0,N/A
08EUoo3,0,N/A
9ijJYgJ,1,0
N0122nO,0,N/A
Uf00JHoWf8,1,0
bdcc3qo9cY,0,N/A
SU5WPD2,1,0
AUJ56arZNL,1,0
8c522g8,1,1
4Tk22AG,1,N/A
EubNd21,0,N/A
Ohw2UElB0j,0,N/A
ydVnv2Z,1,0
GY33Ej5,1,1
bpUXtv5,1,1
w5m6dv8,1,0
7V72ZJX,0,N/A
uzs03BP,0,N/A
94k1j7bB1w,1,0
SMI165K,1,0
985P2Z8,1,N/A
SFtS7flVB6,1,N/A
q7f710T,0,N/A
KW25wbA,1,0
EFrwAXm5pD,1,0
n0TOpgA,0,N/A
aK803QC,1,1
w36qB29,1,0
zQty2K8,0,N/A
w0K4323,1,N/A
8046r83,1,0
E6Gfp26,1,0
KEqGY72,1,0
U1FB7cS,0,N/A
u6luu8P,0,N/A
Y4Fs48G,0,N/A
OqA0Saz2CF,1,0
kEKbnu8,1,0
ke034zrv5O,0,N/A
5yuq6fD,0,N/A
948V5F8,1,1
SlHWKbr7T9,1,0
3jN932xVKl,1,0
i2OSos7,0,N/A
mNCbuL5,1,1
5AEPGL1,1,1
6AdcaWK,0,N/A
0B26gGgs24,1,0
GX94f6q7Q3,0,N/A
y7hp00kx8a,1,N/A
jx8dZ5I,1,N/A
mf1y3V8,1,0
zm3lC06,1,1
119g5KY,1,0
SXn6qMl8XC,1,N/A
B449q2F,0,N/A
rEBG6Dvy9X,1,N/A
r05efVN,1,N/A
AV79otU,1,0
OMi95LL,0,N/A
EwSO1rlb8n,0,N/A
X3cpW22,0,N/A
gQv4BG3,0,N/A
3MeqG1pW7Q,1,1
8ato2dH,0,N/A
OjEyTKq7VY,0,N/A
piM8JdS,0,N/A
4fTE43s7ZP,0,N/A
0fakH4eTpv,0,N/A
Lqe0Flcjcw,1,N/A
5z2Aul9,0,N/A
0q5x7lW,1,1
e4RN4aJ,0,N/A
JP7uPJokn3,0,N/A
5v15gtI,1,N/A
0VwH21zFev,1,0
qhwle4z868,0,N/A
pv2fFf6,1,0
97s73ZF,1,0
74Vc659,1,0
owggt8E,0,N/A
K9jWVU9,1,0
eeljT6vfl9,1,0
3VEI5qd8M6,0,N/A
WUwJDuuGCU,0,N/A
64Afk88,0,N/A
icLEK09,1,N/A
PFqjpMy819,0,N/A
47CHwa0,0,N/A
AL70h2X,1,1
8S1bFD0,0,N/A
zW2vbAT,0,N/A
12O75Ab0m6,1,1
4Z40398,1,1
I2R4t5dN0E,0,N/A
P9Lb9T0,1,0
H4D636h8Hh,0,N/A
rvruXkiFZY,1,0
arM2wVjOVs,1,0
jPoSWNaNDa,0,N/A
OhvgU38,1,1
5yCFqSK,0,N/A
Zyu5Y67,1,0
0gSR612,1,1
XUclrDlPZz,0,N/A
pE8E7ZN,0,N/A
njyp3kP,0,N/A
Z8v938Q,1,1
89g9G0W,0,N/A
76J2LBH,1,0
02pWwL4,0,N/A
gKv05kN,0,N/A
AHboTqG,0,N/A
Ya027BO,0,N/A
08zig19,1,0
2fYwUI2,1,N/A
o65aIBc5Vg,1,N/A
hV07BT4,0,N/A
hohw0HC,1,0
dd9BNp9,0,N/A
kr83o9A,1,N/A
98m9qoM,1,1
d1nF54C,0,N/A
Q8F6zj5,0,N/A
J2zb7r8,0,N/A
66F6KzjQJ7,0,N/A
T5DVxojk0Z,0,N/A
t7z0mnP,0,N/A
1iOaP45,0,N/A
2L9GA4e2F9,1,0
11ZBg0b8lB,1,1
Run07gbu3S,1,1
qLJ5g40,1,0
70lPl39,1,0
X17S6Kj7xK,1,0
Gn7wL2e2gN,1,0
TsezlmiXQW,0,N/A
53AUH5J,1,0
bfB880kiYQ,1,1
IrLf5iE,0,N/A
s16n92J,1,0
xL5TkJm8n4,0,N/A
ZXUTO02,0,N/A
21mmP9fCAd,0,N/A
9Nc9azhRFS,1,1
JWxwa2N,0,N/A
tQDJY9n0QS,0,N/A
GQrvQ36,1,0
yAKkNm6,1,0
6wmsM00,0,N/A
NGJk0pzmrF,1,0
538FOm0,1,N/A
Nf5K4Et9pL,0,N/A
El1JPqg0Y7,0,N/A
RnSA8mbZXw,0,N/A
mw8d760,0,N/A
YeT8QzA,0,N/A
p80emqJ,1,0
P41RVn2,1,N/A
3Z503rH,1,0
5h9n2RR,0,N/A
qi6bif8,0,N/A
o951818,1,0
M62VZV1,0,N/A
x679WE7,1,0
34YnbOT,1,0
rbz30xB,0,N/A
cgE6XBC,0,N/A
Z1pA9VI,0,N/A
L7592AnwUK,1,0
foJEMh8,1,0
y5xu91oD53,0,N/A
0FF5a72,0,N/A
4f6Hwwz1kq,0,N/A
so1M2g4,1,0
606eZJmtTw,1,1
1GD0hI8,0,N/A
5M60tgq3C1,1,1
2WYLhtH,1,0
Ot54m2N,1,N/A
aI15f7uwm8,1,0
6TM4v9L,0,N/A
d9236D4,1,N/A
Hh3611fQkC,1,N/A
73jRVtx1n3,1,1
GopI36lo6g,1,0
TA9Mh81,0,N/A
W3S9r6I,0,N/A
D6e2205,1,0
0aMuP18,1,0
xw2KiMs1BJ,0,N/A
5rl5K4dhFM,1,N/A
027ME46,0,N/A
7b3oxUW,0,N/A
mEFAp1xM8c,1,0
Eg35Z0J,0,N/A
xR273wS,0,N/A
kUYUeLr6WE,1,0
8F6OqX6,0,N/A
2jv4H8F,0,N/A
IV3YS92,1,0
Ubxa4N0,1,1
7tr0XQcyj5,0,N/A
Mh7hQ3nQ6o,1,N/A
Xk4aTuzSVN,1,0
sRI6jlN,1,0
p1dO6LaTMC,0,N/A
oJ6wtg6,0,N/A
Uf4g60ax5m,0,N/A
0Elf370,0,N/A
q7WbCtA,0,N/A
7405V5m4Y0,1,0
M3y3a6zxa8,0,N/A
Lg1h0W7,0,N/A
YlPvj74,0,N/A
OQyV9Zi1kk,1,N/A
7V72J5L,1,1
wPcBT4B,1,0
8r0H8U9,1,1
1F0n9J0,1,0
PJSxL11,0,N/A
SScnfi0,0,N/A
PQh4IT3,0,N/A
TfXvxW5,0,N/A
yol030P,1,N/A
Y0tJYSiybO,0,N/A
HZ4Xy0D,1,N/A
y4NYt26,0,N/A
mrwm7tN,1,1
eRyX3vg2uD,1,0
ZI9487kY2Z,0,N/A
iJ92udeKXh,0,N/A
5Dm8p2bE9J,0,N/A
GCqT1ghNMQ,1,1
PWK96TvS5y,1,1
014sTJ8,0,N/A
Y4l6MSI,1,N/A
U0Hvy35,0,N/A
DloS13npR0,1,1
S7qXPS7,1,N/A
74G04YZ,0,N/A
h6uN0wQ,1,1
1Kh4Lu2,1,0
9W40od4,0,N/A
c45tVO3,0,N/A
wr6ssD6,0,N/A
Rx2KGi1,1,0
N003kJx1cP,1,0
00206CC,0,N/A
FS2ay3wrA2,0,N/A
wlbPdNS,0,N/A
M8vm3E5,0,N/A
g3rVCz0,0,N/A
6hcpJS9,1,1
M5lUZdD,0,N/A
ZCa8tuA,1,1
22fHa3sHQT,1,0
tm95pJH,0,N/A
2Y2Muh8,1,1
aU68y7sZDc,0,N/A
NnKwlG7,1,N/A
lk91IfL,0,N/A
